epoch,loss,val_loss,training_time,-1
0.0,0.00413126265630126,0.0027220984920859337,2.6768972873687744,
1.0,0.0029019636567682028,0.00263105146586895,2.6768972873687744,
2.0,0.0024014480877667665,0.0023057658690959215,2.6768972873687744,
3.0,0.0022553985472768545,0.0030620782636106014,2.6768972873687744,
4.0,0.002027502516284585,0.002451001899316907,2.6768972873687744,
5.0,0.0019096098840236664,0.002035138662904501,2.6768972873687744,
6.0,0.0018649540143087506,0.0034110962878912687,2.6768972873687744,
7.0,0.0017634102841839194,0.004777145106345415,2.6768972873687744,
8.0,0.0017286490183323622,0.004088674671947956,2.6768972873687744,
9.0,0.0016120754880830646,0.00245087337680161,2.6768972873687744,
10.0,0.0016892377752810717,0.004293827340006828,2.6768972873687744,
11.0,0.0015807549934834242,0.003589446423575282,2.6768972873687744,
12.0,0.001585586927831173,0.004609121475368738,2.6768972873687744,
13.0,0.0015511650126427412,0.004094522446393967,2.6768972873687744,
14.0,0.0014631772646680474,0.003286604071035981,2.6768972873687744,
15.0,0.0015398828545585275,0.0029693101532757282,2.6768972873687744,
16.0,0.001483085798099637,0.004004042595624924,2.6768972873687744,
17.0,0.0014705598587170243,0.0033857510425150394,2.6768972873687744,
18.0,0.0014484324492514133,0.0025717844255268574,2.6768972873687744,
19.0,0.0014276665169745684,0.003133367048576474,2.6768972873687744,
20.0,0.0014320225454866886,0.0027395756915211678,2.6768972873687744,
21.0,0.0014063329435884953,0.002464000368490815,2.6768972873687744,
22.0,0.0013758139684796333,0.002739643445238471,2.6768972873687744,
23.0,0.0014042590046301484,0.0024937966372817755,2.6768972873687744,
24.0,0.0014084444846957922,0.002440697979182005,2.6768972873687744,
25.0,0.0013892266433686018,0.002767568686977029,2.6768972873687744,
26.0,0.0013997657224535942,0.00231030466966331,2.6768972873687744,
27.0,0.001392290578223765,0.002527758479118347,2.6768972873687744,
28.0,0.001373956212773919,0.0024367354344576597,2.6768972873687744,
29.0,0.0013311338843777776,0.0020344096701592207,2.6768972873687744,
30.0,0.0013448017416521907,0.002198294037953019,2.6768972873687744,
31.0,0.0013367785140872002,0.002399452030658722,2.6768972873687744,
32.0,0.0013523073866963387,0.002027773065492511,2.6768972873687744,
33.0,0.0013234782963991165,0.0027514537796378136,2.6768972873687744,
34.0,0.0013259373372420669,0.00236057722941041,2.6768972873687744,
35.0,0.0013051611604169011,0.0023527208250015974,2.6768972873687744,
36.0,0.0013171754544600844,0.002499029505997896,2.6768972873687744,
37.0,0.0012932089157402515,0.0022834145929664373,2.6768972873687744,
38.0,0.0012855996610596776,0.00260693090967834,2.6768972873687744,
39.0,0.0012929559452459216,0.0021696274634450674,2.6768972873687744,
40.0,0.001300479518249631,0.0023550144396722317,2.6768972873687744,
41.0,0.0012650880962610245,0.0030420138500630856,2.6768972873687744,
42.0,0.001253178110346198,0.002483633579686284,2.6768972873687744,
43.0,0.0012420358834788203,0.0023226493503898382,2.6768972873687744,
44.0,0.0012807410676032305,0.002592891687527299,2.6768972873687744,
45.0,0.0012936927378177643,0.0021900134161114693,2.6768972873687744,
46.0,0.0012306664139032364,0.002903922228142619,2.6768972873687744,
47.0,0.00125419651158154,0.0024508447386324406,2.6768972873687744,
48.0,0.0012747602304443717,0.002548579592257738,2.6768972873687744,
49.0,0.0012802910059690475,0.002398342126980424,2.6768972873687744,
50.0,0.0012213063891977072,0.002522355178371072,2.6768972873687744,
51.0,0.0012551601976156235,0.0023660564329475164,2.6768972873687744,
52.0,0.0012413120130077004,0.0024031372740864754,2.6768972873687744,
53.0,0.0012387769529595971,0.002082205843180418,2.6768972873687744,
54.0,0.0012493880931288004,0.0022588702850043774,2.6768972873687744,
55.0,0.0012496169656515121,0.002354084048420191,2.6768972873687744,
56.0,0.0012033077655360103,0.0027233350556343794,2.6768972873687744,
57.0,0.0012218131450936198,0.002190118422731757,2.6768972873687744,
58.0,0.0012130868854001164,0.0021361445542424917,2.6768972873687744,
59.0,0.001178384874947369,0.0017231801757588983,2.6768972873687744,
60.0,0.0012326567666605115,0.001985423732548952,2.6768972873687744,
61.0,0.001205224427394569,0.0021170186810195446,2.6768972873687744,
62.0,0.0012405258603394032,0.002501952927559614,2.6768972873687744,
63.0,0.001202694489620626,0.0022904302459210157,2.6768972873687744,
64.0,0.0012286575511097908,0.0021394887007772923,2.6768972873687744,
65.0,0.001197703997604549,0.002470816718414426,2.6768972873687744,
66.0,0.001199958729557693,0.002174967434257269,2.6768972873687744,
67.0,0.0011774767190217972,0.0019979458302259445,2.6768972873687744,
68.0,0.001177484984509647,0.0020195739343762398,2.6768972873687744,
69.0,0.0012055296683683991,0.002239182125777006,2.6768972873687744,
70.0,0.001155074336566031,0.002374486532062292,2.6768972873687744,
71.0,0.0011754237348213792,0.002202368574216962,2.6768972873687744,
72.0,0.0011939826654270291,0.0023238803260028362,2.6768972873687744,
73.0,0.0012148855021223426,0.002420470118522644,2.6768972873687744,
74.0,0.0011452609905973077,0.002272843150421977,2.6768972873687744,
75.0,0.0011505766306072474,0.002338699996471405,2.6768972873687744,
76.0,0.00116865080781281,0.0019879061728715897,2.6768972873687744,
77.0,0.0012152900453656912,0.0022495316807180643,2.6768972873687744,
78.0,0.001197011093609035,0.002198032336309552,2.6768972873687744,
79.0,0.001178344595246017,0.0025639801751822233,2.6768972873687744,
80.0,0.0011336735915392637,0.002228447701781988,2.6768972873687744,
81.0,0.0011530484771355987,0.0022686931770294905,2.6768972873687744,
82.0,0.001136847655288875,0.002383653074502945,2.6768972873687744,
83.0,0.0011640150332823396,0.002358251716941595,2.6768972873687744,
84.0,0.0011270679533481598,0.0022621636744588614,2.6768972873687744,
85.0,0.0011053367052227259,0.0020115033257752657,2.6768972873687744,
86.0,0.0011537353275343776,0.0021042570006102324,2.6768972873687744,
87.0,0.001170318340882659,0.0024461469147354364,2.6768972873687744,
88.0,0.0011277986923232675,0.0024394679348915815,2.6768972873687744,
89.0,0.0011418657377362251,0.0022750888019800186,2.6768972873687744,
90.0,0.0011257855221629143,0.002338124206289649,2.6768972873687744,
91.0,0.0011177576379850507,0.0022372605744749308,2.6768972873687744,
92.0,0.0011395879555493593,0.0022196979261934757,2.6768972873687744,
93.0,0.0011470976751297712,0.002232337836176157,2.6768972873687744,
94.0,0.001134412013925612,0.002405107021331787,2.6768972873687744,
95.0,0.0011574607342481613,0.002145114354789257,2.6768972873687744,
96.0,0.0011225324124097824,0.0026340766344219446,2.6768972873687744,
97.0,0.0011293553980067372,0.002299289684742689,2.6768972873687744,
98.0,0.0011248230002820492,0.0022942714858800173,2.6768972873687744,
99.0,0.001117685460485518,0.002266217488795519,2.6768972873687744,
100.0,0.0011135265231132507,0.00234952918253839,2.6768972873687744,
101.0,0.0011155226966366172,0.0020673151593655348,2.6768972873687744,
102.0,0.0010805792408064008,0.002202843315899372,2.6768972873687744,
103.0,0.0011121041607111692,0.0023715300485491753,2.6768972873687744,
104.0,0.0011090619955211878,0.0022492501884698868,2.6768972873687744,
105.0,0.001100621884688735,0.0023057383950799704,2.6768972873687744,
106.0,0.001117678708396852,0.0021227046381682158,2.6768972873687744,
107.0,0.0011185480980202556,0.002793300896883011,2.6768972873687744,
108.0,0.0011451696045696735,0.0025745322927832603,2.6768972873687744,
109.0,0.0010758348507806659,0.002377094468101859,2.6768972873687744,
110.0,0.0011338292388245463,0.002305881818756461,2.6768972873687744,
111.0,0.0010959584033116698,0.002373279072344303,2.6768972873687744,
112.0,0.0011355594033375382,0.002481697127223015,2.6768972873687744,
113.0,0.001091942423954606,0.002121531404554844,2.6768972873687744,
114.0,0.0011065385770052671,0.002672924194484949,2.6768972873687744,
115.0,0.001064954441972077,0.0022636207286268473,2.6768972873687744,
116.0,0.001069856807589531,0.002104119397699833,2.6768972873687744,
117.0,0.0010602872353047132,0.002433273708447814,2.6768972873687744,
118.0,0.001084029907360673,0.0024013614747673273,2.6768972873687744,
119.0,0.001054945751093328,0.0023944214917719364,2.6768972873687744,
120.0,0.0010740862926468253,0.0022879471071064472,2.6768972873687744,
121.0,0.0010941450018435717,0.0022075932938605547,2.6768972873687744,
122.0,0.001080039655789733,0.0024000080302357674,2.6768972873687744,
