epoch,loss,val_loss,training_time,-1
0.0,105540.265625,102519.546875,13.98711609840393,
1.0,102156.375,98962.546875,11.54582667350769,
2.0,98653.0546875,95461.2890625,11.535817384719849,
3.0,95115.9296875,91806.8125,11.896546602249146,
4.0,91118.953125,87513.8125,12.113215446472168,
5.0,86711.6953125,82924.4609375,11.851065397262573,
6.0,81977.1875,78159.75,11.888134002685547,
7.0,77207.1484375,73385.4453125,11.549174547195435,
8.0,72283.1328125,68344.609375,11.799206018447876,
9.0,66985.2734375,62811.359375,11.962397575378418,
10.0,61175.17578125,56765.12890625,11.764314889907837,
11.0,54804.484375,50124.5625,11.539908647537231,
12.0,47573.1171875,42379.55078125,11.681571245193481,
13.0,39419.6953125,34096.703125,11.675203084945679,
14.0,31215.041015625,25955.841796875,11.841440439224243,
15.0,23388.07421875,18789.18359375,11.583006858825684,
16.0,16929.318359375,13312.3603515625,11.884380102157593,
17.0,12375.2607421875,9853.2607421875,11.723737001419067,
18.0,9651.193359375,8058.6103515625,11.345911264419556,
19.0,8193.2587890625,7056.46142578125,11.573605298995972,
20.0,7355.0693359375,6528.43212890625,11.840512037277222,
21.0,6854.1708984375,6175.7197265625,11.454878330230713,
22.0,6492.2890625,5931.01708984375,11.935959577560425,
23.0,6241.85107421875,5758.03271484375,11.933724641799927,
24.0,6056.07421875,5618.0390625,11.79276728630066,
25.0,5902.41748046875,5501.6552734375,11.341201305389404,
26.0,5776.67578125,5399.55126953125,11.938822269439697,
27.0,5668.4921875,5309.52783203125,11.688835859298706,
28.0,5574.373046875,5231.94384765625,11.585096836090088,
29.0,5493.16650390625,5165.52734375,11.638035535812378,
30.0,5418.5927734375,5097.0048828125,11.623284339904785,
31.0,5346.3046875,5030.19287109375,11.598737478256226,
32.0,5280.060546875,4974.75537109375,11.684933423995972,
33.0,5217.173828125,4920.77001953125,11.758085489273071,
34.0,5158.861328125,4860.5576171875,11.706289529800415,
35.0,5101.97216796875,4803.59423828125,11.879410028457642,
