epoch,loss,val_loss,training_time,-1
0.0,0.0012152160052210093,0.0002716963062994182,,
1.0,0.0006456823903135955,0.00023033784236758947,,
2.0,0.0005706735537387431,0.00025391587405465543,,
3.0,0.0005465195863507688,0.0002333660377189517,,
4.0,0.0005527152097783983,0.00022610426822211593,,
5.0,0.0005292118876241148,0.0002619352890178561,,
6.0,0.0005343478987924755,0.00027362789842300117,,
7.0,0.0005178100545890629,0.00024230491544585675,,
8.0,0.0005104776355437934,0.00021309568546712399,,
9.0,0.0005066151497885585,0.00020768746617250144,,
10.0,0.0004981736419722438,0.00036507390905171633,,
11.0,0.00048147019697353244,0.0002524582378100604,,
12.0,0.0004833071434404701,0.0002729137777350843,,
13.0,0.00048271697596646845,0.00024302300880663097,,
14.0,0.0004798352892976254,0.00021718036441598088,,
15.0,0.0004769618099089712,0.00023592781508341432,,
16.0,0.00048044417053461075,0.0002078011748380959,,
17.0,0.0004753399407491088,0.00021039537386968732,,
18.0,0.00047054243623279035,0.0002091037022182718,,
19.0,0.0004616165242623538,0.00022468785755336285,,
20.0,0.00047886924585327506,0.00020602149015758187,,
21.0,0.00046546588419005275,0.00023058046645019203,,
22.0,0.0004654848016798496,0.00020731144468300045,,
23.0,0.00046493514673784375,0.0002771767321974039,,
24.0,0.0004753266694024205,0.00022079961490817368,,
25.0,0.0004672632785513997,0.00023623692686669528,,
26.0,0.0004544983967207372,0.0002147087943740189,,
27.0,0.0004559225926641375,0.00020450119336601347,,
28.0,0.00045887415762990713,0.00022139748034533113,,
29.0,0.00045312775182537735,0.00020687183132395148,,
30.0,0.0004549158620648086,0.00020380562637001276,,
31.0,0.000453337182989344,0.00020050765306223184,,
32.0,0.0004564941627904773,0.0002157218987122178,,
33.0,0.0004456231836229563,0.00020463646796997637,,
34.0,0.0004497797635849565,0.0002049180620815605,,
35.0,0.0004429978143889457,0.00020179105922579765,,
36.0,0.00044385690125636756,0.00020719114399980754,,
37.0,0.00044622132554650307,0.0002233297418570146,,
38.0,0.0004434927541296929,0.00024205035879276693,,
39.0,0.00043536772136576474,0.00020465684065129608,,
40.0,0.0004444104270078242,0.00020384619710966945,,
41.0,0.00043261898099444807,0.00021480843133758754,,
42.0,0.00043254223419353366,0.0002067007590085268,,
43.0,0.00044433976290747523,0.00020042881078552455,,
44.0,0.00043413633829914033,0.00024006386229302734,,
45.0,0.00043170066783204675,0.00020741921616718173,,
46.0,0.00043910101521760225,0.0002288832183694467,,
47.0,0.0004259821434970945,0.00022080820053815842,,
48.0,0.00042511330684646964,0.00020462834800127894,,
49.0,0.00042446618317626417,0.00023639573191758245,,
50.0,0.0004320493317209184,0.0002103528822772205,,
51.0,0.0004295766120776534,0.00020737051090691239,,
52.0,0.0004238812252879143,0.0002213653497165069,,
53.0,0.0004210238694213331,0.00024160467728506774,,
54.0,0.0004189044702798128,0.00020623410819098353,,
55.0,0.0004151737957727164,0.0002293875440955162,,
56.0,0.0004203358548693359,0.0002079472760669887,,
57.0,0.0004141443641856313,0.0002176159614464268,,
58.0,0.0004157891380600631,0.00021299034415278584,,
59.0,0.00041438883636146784,0.00022616946080233902,,
60.0,0.00041720783337950706,0.00023783488722983748,,
61.0,0.0004097142955288291,0.00022675335640087724,,
62.0,0.00040298805106431246,0.00022218523372430354,,
63.0,0.0004095935437362641,0.000212714949157089,,
64.0,0.0004019396146759391,0.00022720197739545256,,
65.0,0.000408579217037186,0.00020776157907675952,,
66.0,0.0004085965920239687,0.00021052308147773147,,
67.0,0.000397218216676265,0.00020873248286079615,,
68.0,0.0004086231056135148,0.00020792667055502534,,
69.0,0.00040122531936503947,0.00021058451966382563,,
70.0,0.00040382405859418213,0.00021125107014086097,,
71.0,0.0004006055823992938,0.00029528021696023643,,
72.0,0.0003947801887989044,0.0002470285980962217,,
73.0,0.00038977983058430254,0.00022362124582286924,,
74.0,0.0003875569091178477,0.00021577761799562722,,
75.0,0.00039316003676503897,0.0002087067550746724,,
76.0,0.00038916265475563705,0.00022239162353798747,,
77.0,0.00038288047653622925,0.00021092803217470646,,
78.0,0.0003829283232335001,0.00020875968039035797,,
79.0,0.0003814903029706329,0.00020811034482903779,,
80.0,0.00039185621426440775,0.0002046306326519698,,
81.0,0.0003797798417508602,0.00020269988453947008,,
82.0,0.00038695501280017197,0.0002084209700115025,,
83.0,0.00037080529727973044,0.0002474944631103426,,
84.0,0.0003721405810210854,0.00021783589909318835,,
85.0,0.00037349804188124835,0.00022002626792527735,,
86.0,0.00036559085128828883,0.0002478639071341604,,
87.0,0.0003778862883336842,0.00021730907610617578,,
88.0,0.00036343533429317176,0.00021368257876019925,,
89.0,0.00037962678470648825,0.00020784625667147338,,
90.0,0.0003630075661931187,0.0002013323100982234,,
91.0,0.00036909995833411813,0.0002152535307686776,,
92.0,0.00034796303953044116,0.00021645099332090467,,
93.0,0.00033424654975533485,0.0002549610799178481,,
94.0,0.00036508531775325537,0.00021899500279687345,,
95.0,0.0003576991439331323,0.00023802820942364633,,
96.0,0.0003651078441180289,0.0002234606654383242,,
97.0,0.0003328630409669131,0.00021620630286633968,,
98.0,0.000313225609716028,0.00023113239149097353,,
99.0,0.00033494309172965586,0.00021410522458609194,,
100.0,0.00039419520180672407,0.00020264126942493021,,
101.0,0.0003378487308509648,0.00021679294877685606,,
102.0,0.00031425300403498113,0.00021683161321561784,,
103.0,0.00032586834277026355,0.0002109309716615826,,
104.0,0.00029554672073572874,0.00022301070566754788,,
105.0,0.0002897873637266457,0.00020703417249023914,,
106.0,0.000303089851513505,0.0002108431071974337,,
107.0,0.0002904032007791102,0.00022429921955335885,,
108.0,0.00030294706812128425,0.000215699736145325,,
109.0,0.0002874047204386443,0.0002063979918602854,,
110.0,0.00028588008717633784,0.00023485990823246539,,
111.0,0.00027622203924693167,0.00022337889822665602,,
112.0,0.00029224820900708437,0.00022238183009903878,,
113.0,0.00034887719084508717,0.0002173437678720802,,
114.0,0.00039519419078715146,0.00023210473591461778,,
115.0,0.00029923630063422024,0.00021295048645697534,,
116.0,0.0002887214650399983,0.00025795100373215973,,
117.0,0.0002802745730150491,0.00021846806339453906,,
118.0,0.0002911078336182982,0.0002149093197658658,,
119.0,0.00033077754778787494,0.00021374443895183504,,
120.0,0.0003500839520711452,0.00021378108067438006,,
121.0,0.0003097258449997753,0.00022326254111249,,
122.0,0.0002740630879998207,0.0002097643300658092,,
123.0,0.00026230281218886375,0.00021272242884151638,,
124.0,0.00026805567904375494,0.00023123541905079037,,
125.0,0.0002607345231808722,0.00025060444022528827,,
126.0,0.0002693340939003974,0.0002398485958110541,,
127.0,0.0002632637042552233,0.00020680662419181317,,
128.0,0.00026913289912045,0.00027751605375669897,,
129.0,0.00027517741546034813,0.00022506271488964558,,
130.0,0.00028146340628154576,0.0002144629106624052,,
131.0,0.0002639091690070927,0.00020218394638504833,,
132.0,0.0002760187489911914,0.0002198123693233356,,
133.0,0.00027812333428300917,0.00023420332581736147,,
134.0,0.0002818971697706729,0.0002465251018293202,,
135.0,0.0002639001468196511,0.00020417687483131886,,
136.0,0.000258050364209339,0.00022842746693640947,,
137.0,0.00025160241057164967,0.00021067079796921462,,
138.0,0.00026391507708467543,0.00023669264919590205,,
139.0,0.0002568665659055114,0.0002125077007804066,,
140.0,0.00026020038058049977,0.00022576047922484577,,
141.0,0.0002539885463193059,0.00021981820464134216,,
142.0,0.00024641159689053893,0.00021075145923532546,,
143.0,0.0002468966704327613,0.00020807591499760747,,
144.0,0.0002604968030937016,0.0002143736492143944,,
145.0,0.00024479394778609276,0.00020851872977800667,,
146.0,0.00024146877694875002,0.0002261608315166086,,
147.0,0.000248083786573261,0.00022115260071586818,,
