epoch,loss,val_loss,training_time,-1
0.0,0.0014133792137727141,0.0004886814276687801,,
1.0,0.0008117042598314583,0.0002878156374208629,,
2.0,0.0006622667424380779,0.0003705965937115252,,
3.0,0.0005929056787863374,0.00023262047034222633,,
4.0,0.0005725652445107698,0.0002522277645766735,,
5.0,0.0005634691915474832,0.00023217052512336522,,
6.0,0.0005455687060020864,0.0002202163595939055,,
7.0,0.0005428912700153887,0.00022408146469388157,,
8.0,0.000529710843693465,0.0002139774733223021,,
9.0,0.0005171317025087774,0.00021900527644902468,,
10.0,0.000512020371388644,0.00021398812532424927,,
11.0,0.0005127650802023709,0.00021009016199968755,,
12.0,0.0004982140380889177,0.00022001554316375405,,
13.0,0.0004958346835337579,0.00022191123571246862,,
14.0,0.0004898156621493399,0.00020896874775644392,,
15.0,0.0004937778576277196,0.00022346056357491761,,
16.0,0.00048073456855490804,0.00023609338677488267,,
17.0,0.00047723474563099444,0.00023480156960431486,,
18.0,0.0004756618873216212,0.00020353325817268342,,
19.0,0.000470589438918978,0.00020583461446221918,,
20.0,0.0004677007091231644,0.00019635530770756304,,
21.0,0.00046944149653427303,0.0002097565884469077,,
22.0,0.00047228214680217206,0.00019797998538706452,,
23.0,0.0004684744344558567,0.0002534897066652775,,
24.0,0.00047037508920766413,0.0002027254377026111,,
25.0,0.00046520153409801424,0.00020125963783357292,,
26.0,0.00046659677173011005,0.00019519965280778706,,
27.0,0.00046307037700898945,0.0001954957260750234,,
28.0,0.0004612947814166546,0.00020450525335036218,,
29.0,0.0004706957552116364,0.0002180234296247363,,
30.0,0.00045778375351801515,0.00020652939565479755,,
31.0,0.000456065172329545,0.00019378334400244057,,
32.0,0.0004600495158229023,0.00019682884158100933,,
33.0,0.0004572469915729016,0.00022456247825175524,,
34.0,0.00045943609438836575,0.00022769377392251045,,
35.0,0.0004576632927637547,0.00020185814355500042,,
36.0,0.0004557700303848833,0.00020967259479220957,,
37.0,0.00045489409239962697,0.0002059136750176549,,
38.0,0.0004540462978184223,0.00019223881827201694,,
39.0,0.00045759876957163215,0.0001934892061399296,,
40.0,0.0004596958460751921,0.00020295163267292082,,
41.0,0.0004507651901803911,0.0002009179734159261,,
42.0,0.00045795037294737995,0.00024423986906185746,,
43.0,0.0004541966482065618,0.00019238960521761328,,
44.0,0.0004493790620472282,0.0001976363710127771,,
45.0,0.00045170882367528975,0.0001929943246068433,,
46.0,0.0004512770101428032,0.00018982653273269534,,
47.0,0.0004503378295339644,0.00019845743372570723,,
48.0,0.00045054228394292295,0.0001989183365367353,,
49.0,0.00044629472540691495,0.0001984796253964305,,
50.0,0.00044951707241125405,0.00020023927208967507,,
51.0,0.00044710520887747407,0.0002042810374405235,,
52.0,0.00044666367466561496,0.00018903678574133664,,
53.0,0.0004438526229932904,0.00022610351152252406,,
54.0,0.0004467782564461231,0.00022132173762656748,,
55.0,0.0004441342025529593,0.00019889601389877498,,
56.0,0.00044373521814122796,0.00019392531248740852,,
57.0,0.0004434703732840717,0.000193809624761343,,
58.0,0.0004420271725393832,0.00022130085562821478,,
59.0,0.0004458283365238458,0.00019230668840464205,,
60.0,0.00043963216012343764,0.00021286522678565234,,
61.0,0.00044090423034504056,0.0001980237866519019,,
62.0,0.00043842336162924767,0.00020270478853490204,,
63.0,0.00043844454921782017,0.0001982750982278958,,
64.0,0.00043618143536150455,0.000190960374311544,,
65.0,0.000434689485700801,0.00019061537750530988,,
66.0,0.00043794684461317956,0.00019322808657307178,,
67.0,0.0004358645237516612,0.00019108109700027853,,
68.0,0.0004340900923125446,0.00020607396436389536,,
69.0,0.0004313756653573364,0.00020055023196619004,,
70.0,0.00043145898962393403,0.00019579716899897903,,
71.0,0.000434655521530658,0.00018825141887646168,,
72.0,0.00042939529521390796,0.00019410141976550221,,
73.0,0.00043325815931893885,0.00020871746528428048,,
74.0,0.000429636740591377,0.00020273326663300395,,
75.0,0.00042917794780805707,0.00021256893523968756,,
76.0,0.0004291307704988867,0.00019971856090705842,,
77.0,0.00042311337892897427,0.0001994603662751615,,
78.0,0.0004233666113577783,0.00020721527107525617,,
79.0,0.00042488478356972337,0.00020293620764277875,,
80.0,0.000422356155468151,0.00019469847029540688,,
81.0,0.00042658939491957426,0.00019523689115885645,,
82.0,0.00042327100527472794,0.00020348657562863082,,
83.0,0.0004242681316100061,0.00020607010810635984,,
84.0,0.00042084610322490335,0.00020325455989222974,,
85.0,0.0004236676322761923,0.0001989292650250718,,
86.0,0.000416616618167609,0.00020383266382850707,,
87.0,0.0004195899236947298,0.0002098757104249671,,
88.0,0.00041655960376374424,0.00020492613839451224,,
89.0,0.00041302258614450693,0.00019336272089276463,,
90.0,0.00042175056296400726,0.00019881325715687126,,
91.0,0.0004159939126111567,0.00019776265253312886,,
92.0,0.0004152220790274441,0.00021995302813593298,,
93.0,0.00041225686436519027,0.00019225693540647626,,
94.0,0.0004122548270970583,0.0002128260093741119,,
95.0,0.0004116843338124454,0.0002091961941914633,,
96.0,0.00041466427501291037,0.00019469924154691398,,
97.0,0.0004123169055674225,0.0002054637297987938,,
98.0,0.0004054996825288981,0.00021474153618328273,,
99.0,0.0004103581595700234,0.0002248124364996329,,
100.0,0.0004086060798726976,0.00021427206229418516,,
101.0,0.00040994182927533984,0.00020025212143082172,,
,,,,368.9138443470001
